txn_id,amount,ts,product_cd,is_fraud,chargeback,card_id,device_id,ip_id,customer_id
T3100603,449.66,28067200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100604,478.54,27875200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100605,458.84,27683200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100606,456.17,27491200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100607,295.18,27299200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100608,380.43,27107200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100609,356.77,26915200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100610,399.49,26723200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100611,337.74,26531200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100612,327.94,26339200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100613,440.2,26147200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100614,294.84,25955200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100615,423.53,25763200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100616,224.06,25571200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100617,315.83,25379200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100618,348.62,25187200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100619,399.62,24995200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100620,476.44,24803200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100621,244.6,24611200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100622,467.19,24419200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100623,491.97,24227200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100624,601.37,24035200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100625,469.88,23843200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100626,328.22,23651200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100627,321.15,23459200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100628,557.19,23267200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100629,442.91,23075200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100630,594.17,22883200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100631,185.12,22691200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100632,319.23,22499200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100633,513.31,22307200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100634,348.24,22115200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100635,298.45,21923200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100636,569.72,21731200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100637,335.29,21539200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100638,341.84,21347200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100639,311.48,21155200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100640,411.92,20963200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100641,680.67,20771200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100642,399.79,20579200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100643,569.2,20387200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100644,169.14,20195200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100645,414.14,20003200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100646,275.01,19811200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100647,347.98,19619200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100648,393.28,19427200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100649,513.46,19235200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100650,352.17,19043200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100651,261.98,18851200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100652,445.31,18659200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100653,525.37,18467200,W,0,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
T3100654,3200.0,34000000,W,-1,false,CARD-10076,DEV-20065,IP-40060,CUST-30075
